3fc90161-9784-4a4c-a687-452a642d1e6c,BirdVox-DCASE-20k,1
3fc95643-2d9d-4ec9-a762-19f8f8f85cc1,BirdVox-DCASE-20k,1
3fcfca87-07c9-4c39-a825-02b3184ca228,BirdVox-DCASE-20k,1
3fd18ab0-49f0-471a-a905-702e851119a0,BirdVox-DCASE-20k,1
3fdc6ef0-7d0f-4875-aa78-b57b43d84e32,BirdVox-DCASE-20k,1
3fdeeb65-1ac9-4349-a20e-2a375a7232ec,BirdVox-DCASE-20k,1
3fe3a584-31b4-4f90-a59c-d8fa02b037f8,BirdVox-DCASE-20k,1
3fe8ef33-48e4-4d03-a294-129198a6cf3e,BirdVox-DCASE-20k,1
3fea95ac-56ed-49e8-af7f-9a1c39f510ad,BirdVox-DCASE-20k,0
3fec82b7-4685-41c9-af43-ec115b14c12f,BirdVox-DCASE-20k,0
3fee036a-248f-4425-a977-5465d18d2e31,BirdVox-DCASE-20k,0
3ff371b4-4ed1-480c-a75a-09f273b19cad,BirdVox-DCASE-20k,1
3ff8181a-ed50-4464-a877-bdd1e4f68ec9,BirdVox-DCASE-20k,1
3ff8cc23-27e6-4034-acb3-079a3057ef10,BirdVox-DCASE-20k,0
3fff5fd3-2f23-46ed-ac2f-174e25acc918,BirdVox-DCASE-20k,0
4000e488-706d-4e82-a98b-9676fdf483cd,BirdVox-DCASE-20k,0
400a2cf9-84b5-45ec-a494-0bb4a9526cc9,BirdVox-DCASE-20k,0
400c0599-8893-4121-a10c-e1352758b4c7,BirdVox-DCASE-20k,1
4010f08d-6692-4dc1-a7b3-3f9d03f94f61,BirdVox-DCASE-20k,0
40116773-2dec-4ece-a986-577ee479b4cd,BirdVox-DCASE-20k,1
40175b9c-c586-4355-a7e9-f0a9bcd3c018,BirdVox-DCASE-20k,1
40176e31-b8b8-4940-a33b-e398a55d85b4,BirdVox-DCASE-20k,0
4018ef67-dccf-4b81-a6f6-e9d612273a66,BirdVox-DCASE-20k,1
401a9e74-d242-417c-a7c0-e85e9c4c4882,BirdVox-DCASE-20k,1
401ad998-4b85-4949-a349-9247da74201e,BirdVox-DCASE-20k,0
401b2624-938c-47d1-ac7a-628596eb7f68,BirdVox-DCASE-20k,1
401be7ae-7469-4970-aa81-ea307e1db32e,BirdVox-DCASE-20k,0
40221531-4077-45ed-a802-0cbf86289e72,BirdVox-DCASE-20k,1
40276a02-5b7c-4a7f-a935-f25c53135ff4,BirdVox-DCASE-20k,0
40280687-a15a-48c7-adbc-a41f11e0cd23,BirdVox-DCASE-20k,1
402e34d3-2000-4871-a1b9-b9af47d1f51b,BirdVox-DCASE-20k,0
40307129-84d9-4a0d-a971-34b7f4b6e82c,BirdVox-DCASE-20k,1
4032e6d6-8a84-4773-aafb-5a71a2398151,BirdVox-DCASE-20k,1
4035e829-cd7f-4933-a136-d1431de43194,BirdVox-DCASE-20k,1
4035faef-116c-49bc-a7be-ab80ebb8027f,BirdVox-DCASE-20k,0
40365ffe-1089-4607-a41e-bfee23a1ba01,BirdVox-DCASE-20k,1
40376716-35bb-42b9-a1b9-359e177384ad,BirdVox-DCASE-20k,1
403f130d-4416-431d-a163-ae0c4b96cd9e,BirdVox-DCASE-20k,0
404be6ec-7a42-4a09-a098-6d1795fa7aad,BirdVox-DCASE-20k,1
40521aa3-c7fd-4f61-abdd-790b05fc5b3f,BirdVox-DCASE-20k,0
40601a32-0829-42f6-ac90-c4cffa49cd5c,BirdVox-DCASE-20k,1
406b62cb-6b22-4bf8-af15-e294d4891d5d,BirdVox-DCASE-20k,1
4070d431-37c9-4d22-a77b-712b02c8f3c1,BirdVox-DCASE-20k,1
4072f626-cd67-43b4-a500-5103a377c05f,BirdVox-DCASE-20k,0
40745184-e31e-421f-adc2-0b2593baf9ce,BirdVox-DCASE-20k,0
40761ba0-8319-48cb-aae0-a8a09ee60abd,BirdVox-DCASE-20k,1
4078a719-9ffc-4d7e-a983-ebfc770e6e3b,BirdVox-DCASE-20k,1
407b9f3e-a6da-4c5d-a780-7aa32fc0dbac,BirdVox-DCASE-20k,1
407da851-a468-4980-ae4e-e98b95f71c30,BirdVox-DCASE-20k,0
40804715-d08a-4a87-aecf-b32b350dfdd1,BirdVox-DCASE-20k,1
408269a4-d65c-4343-a950-874957c2799e,BirdVox-DCASE-20k,0
40858762-323a-4f0d-a188-a1965b34d5c7,BirdVox-DCASE-20k,0
40868e09-eac0-4f91-a5be-b006d4bb4089,BirdVox-DCASE-20k,1
4089d8c8-e8b5-4160-ac46-4273364e4a55,BirdVox-DCASE-20k,1
408a4d04-9c15-4679-ab25-dab66cbd3e1d,BirdVox-DCASE-20k,0
408c74af-fcbd-4f86-a8d2-97e1053f319b,BirdVox-DCASE-20k,0
40900fcc-f408-468e-a1b9-5433c07aac80,BirdVox-DCASE-20k,0
40978fb8-092a-42df-aff5-0157bb11ec03,BirdVox-DCASE-20k,0
4099e47b-20ad-4255-a091-c4879855acb7,BirdVox-DCASE-20k,1
409c797f-4cd3-4cda-a289-140016d83042,BirdVox-DCASE-20k,0
409debd0-ce9b-449f-a3da-083a1bff33aa,BirdVox-DCASE-20k,0
40a0b8d4-6100-4594-a25b-bacdaed36b2e,BirdVox-DCASE-20k,0
40a522de-ab1f-43e3-aa0a-d7c201c0c187,BirdVox-DCASE-20k,1
40aaf59a-596e-4b4c-a973-ef58e31b0d87,BirdVox-DCASE-20k,0
40af7881-7422-4b88-a399-b70af01ab0ed,BirdVox-DCASE-20k,1
40b0b8c8-9309-46da-af23-21ff611ef23c,BirdVox-DCASE-20k,1
40b4eb23-8a99-4c54-a02c-4701e208bdae,BirdVox-DCASE-20k,0
40b6734c-1f27-4e66-a48f-6f5a5309683b,BirdVox-DCASE-20k,0
40b73288-d478-4c86-ad03-e5a762adf138,BirdVox-DCASE-20k,1
40b91d36-e850-4a2e-aa83-1a4f6945b763,BirdVox-DCASE-20k,1
40be2b55-9c11-403a-a6b0-f1fa0ef8d89f,BirdVox-DCASE-20k,0
40bf06e6-b976-4b1d-a7d3-8fd64bf98d4e,BirdVox-DCASE-20k,1
40c39527-514b-42e4-a60a-dec053caa2a6,BirdVox-DCASE-20k,1
40c4fe5d-730f-4934-a3da-7e5df11f6dd1,BirdVox-DCASE-20k,0
40ca014b-6879-487f-adb2-4c0e64ad29de,BirdVox-DCASE-20k,1
40cb4194-58bb-4334-a3e2-9edc0fe6f2a7,BirdVox-DCASE-20k,0
40cf71c4-2644-4992-aab3-4c0403f74357,BirdVox-DCASE-20k,1
40d46a87-dde9-4627-aea2-107c81dd0d50,BirdVox-DCASE-20k,1
40d75fe8-2742-4cf0-a893-90cc041c9de5,BirdVox-DCASE-20k,1
40dd7efc-fe46-4ff9-af0d-01c084612960,BirdVox-DCASE-20k,0
40de6db0-892e-4a5e-a6a3-b07c9e2c2449,BirdVox-DCASE-20k,1
40e0b606-ca21-4bc4-ac63-f8e7a8ea6652,BirdVox-DCASE-20k,1
40e1869f-9377-4829-ac22-9168033f60f4,BirdVox-DCASE-20k,1
40e37433-584d-44e6-a5db-ccdefb8169b8,BirdVox-DCASE-20k,0
40e5d000-4dad-49f7-a890-6c38b4f3e440,BirdVox-DCASE-20k,0
40ea2be4-49f5-45a4-ad9e-aa86055253a7,BirdVox-DCASE-20k,1
40ebb288-0ca3-479f-aaf4-b3d16b8a27c6,BirdVox-DCASE-20k,1
40ef7dcc-0380-498e-a4f1-707ac009915b,BirdVox-DCASE-20k,0
40ef959d-ae56-4d7a-a46e-e349580deb25,BirdVox-DCASE-20k,0
40f294ca-43c7-49f7-a083-0c6a63496018,BirdVox-DCASE-20k,0
40f3d5e9-1d4b-48d1-a178-9fe8dafe1c84,BirdVox-DCASE-20k,0
40f3fa60-2ea6-4e5c-a53d-078b37d8f057,BirdVox-DCASE-20k,1
40f47eae-00dc-40a4-abc1-ffef89ebdb91,BirdVox-DCASE-20k,1
40f50f65-c194-496b-a699-7dc3d174964b,BirdVox-DCASE-20k,1
40f65ee1-1cb2-40d1-a558-2cf1551576ea,BirdVox-DCASE-20k,0
40f6d8e6-133c-451d-a388-4299a45aa49c,BirdVox-DCASE-20k,1
40f70702-5765-40da-a5de-2f3c98b73ca8,BirdVox-DCASE-20k,1
40f91e8e-fd2a-4bbc-a3e1-0f861ed64ee9,BirdVox-DCASE-20k,1
40fe4b74-92f2-41ed-a499-14ae5c947ce7,BirdVox-DCASE-20k,0
41059503-1c70-451f-a486-d713394084c8,BirdVox-DCASE-20k,0
41062630-af2e-4886-ab14-feceb2fdcafe,BirdVox-DCASE-20k,1
41087ead-0469-40ed-aee9-cee0cfb33206,BirdVox-DCASE-20k,0
4111b3db-f396-447c-a32f-ddc32fe03ae0,BirdVox-DCASE-20k,1
41194316-8220-4290-a7f1-fe2c5194edd6,BirdVox-DCASE-20k,0
41197168-a5e3-45ea-abe9-5991564798ed,BirdVox-DCASE-20k,0
411ba0e7-1bd2-47cd-a058-c2914f097934,BirdVox-DCASE-20k,1
411ebd4e-2bda-4756-a036-01c9c31e7c7f,BirdVox-DCASE-20k,1
411faca8-05df-4f7d-ab4d-a8027070e334,BirdVox-DCASE-20k,1
4120c067-aefc-4567-a98a-ca242e85ccbb,BirdVox-DCASE-20k,0
4127fa3f-58bc-4bc1-abe4-a96732f514e9,BirdVox-DCASE-20k,0
41290f22-32f0-434a-aa42-4deb0dac74f0,BirdVox-DCASE-20k,1
41361bd0-9c71-440b-a477-fcb3f56be21c,BirdVox-DCASE-20k,1
413628cd-76c1-4777-a9f0-84e8d0f0a213,BirdVox-DCASE-20k,0
413e6b08-01b1-44a7-a3a4-484ac6965abc,BirdVox-DCASE-20k,0
4141a3c7-fd3f-45b2-a609-ab7057f6ece0,BirdVox-DCASE-20k,1
4143b264-3062-4a5e-ab8c-c904c6f38155,BirdVox-DCASE-20k,0
41445b1b-2096-443f-a1cb-290cb948adac,BirdVox-DCASE-20k,0
414fa0b3-20d4-4b18-ad13-641cb5c94360,BirdVox-DCASE-20k,0
41518c83-8fa4-4bc1-a6f1-0269018ad4e2,BirdVox-DCASE-20k,0
4151bbea-cb23-4251-ad3d-07f3836e2b06,BirdVox-DCASE-20k,0
4151cef1-da2b-46e9-a29a-1095aaeab685,BirdVox-DCASE-20k,1
41558145-2707-44ad-a7ab-af5ab54720ee,BirdVox-DCASE-20k,0
41564148-9163-4a6e-a035-a76866cf7279,BirdVox-DCASE-20k,1
415a0a52-d99f-4eb2-ad68-f19d2afefc95,BirdVox-DCASE-20k,1
4160727f-796e-4056-aef7-0bfd0a34d90e,BirdVox-DCASE-20k,0
4161c68c-92d1-43c6-a6c3-4bfa6749396e,BirdVox-DCASE-20k,0
4164dafd-3413-4d72-a219-05a830a1f50a,BirdVox-DCASE-20k,1
4173afd3-40bf-46ec-a94f-05f3c0b16a22,BirdVox-DCASE-20k,0
417765f5-d384-4e30-af19-1d79ba101c91,BirdVox-DCASE-20k,0
4185ceb7-a2a2-45c4-ab8f-75a8434936a5,BirdVox-DCASE-20k,1
4186d274-87ed-4141-a26e-c4f65101ebe6,BirdVox-DCASE-20k,0
41896460-3362-4d05-a6a1-3c69319d5759,BirdVox-DCASE-20k,1
418990ac-5760-4518-a208-4952ba309b51,BirdVox-DCASE-20k,1
4189e51f-62bc-438f-a8b4-7de24c54071d,BirdVox-DCASE-20k,1
4190b699-adbc-4a89-a69f-b2361ac04113,BirdVox-DCASE-20k,1
4191da52-1779-42b1-af89-2ac7efc9f388,BirdVox-DCASE-20k,1
4191f57a-e0b8-4a96-a674-c0dafe94b234,BirdVox-DCASE-20k,1
41947d33-5e47-47cb-a56e-d36aaca0ea57,BirdVox-DCASE-20k,0
41992bf0-6ad5-4e5c-a5d4-9c2d9df0ab23,BirdVox-DCASE-20k,0
4199cb1c-f95e-47aa-a717-7385cebbf0e9,BirdVox-DCASE-20k,0
419a0429-2c3a-42a4-aacb-2db5a3da41a5,BirdVox-DCASE-20k,0
419b1f0a-731d-4bcc-a2b5-c0f4d8a1a295,BirdVox-DCASE-20k,0
41a0ac7b-e4ec-47bc-a518-ee7a30ab4c83,BirdVox-DCASE-20k,0
41a4014a-2c14-478d-a901-a1ad2b75964f,BirdVox-DCASE-20k,0
41a6944d-1e8d-41c9-a585-0d340fb4e2b0,BirdVox-DCASE-20k,0
41a71904-6a04-475c-ad87-419a20964e7c,BirdVox-DCASE-20k,1
41ad3988-2fd0-4e9e-a72b-e8001b315139,BirdVox-DCASE-20k,0
41ba5961-2171-4436-abea-a11f037dddb2,BirdVox-DCASE-20k,1
41baf543-4313-4670-a3f2-8f508d4dfa0f,BirdVox-DCASE-20k,0
41bf233b-b426-4a23-aaf7-4d7a7a7cd1c7,BirdVox-DCASE-20k,0
41c3265a-3214-4439-a463-59362f313eae,BirdVox-DCASE-20k,1
41c376c3-54b7-4357-a221-8e8c6485d8f8,BirdVox-DCASE-20k,1
41c60a39-c613-4362-a787-55d107afecd6,BirdVox-DCASE-20k,0
41c76494-6df3-447e-ab0d-f91927b8c0b4,BirdVox-DCASE-20k,0
41c843f4-d3c8-4904-a945-e1358c66b1ca,BirdVox-DCASE-20k,0
41cb4bde-088f-478e-a472-7380c1b3b23e,BirdVox-DCASE-20k,0
41cfc1ab-9938-4330-a796-f2ede2093876,BirdVox-DCASE-20k,1
41d15068-db9e-4eca-a6f6-1d35986292c9,BirdVox-DCASE-20k,1
41d2b081-3eae-434d-ad12-678f8a1fdc8e,BirdVox-DCASE-20k,0
41d8028c-4358-49d2-a09a-9c636c92efaa,BirdVox-DCASE-20k,0
41d8bb54-2249-421d-ae49-5974b79101bc,BirdVox-DCASE-20k,0
41de2c61-4d77-4a5a-ab2d-d525686ad183,BirdVox-DCASE-20k,0
41e7fa60-9744-4726-a3e7-f388887f41ec,BirdVox-DCASE-20k,0
41e80f3c-1bf2-4b25-aa92-dec4b3258f21,BirdVox-DCASE-20k,1
41e94c2a-09b9-4568-abab-3aa5c6b9d113,BirdVox-DCASE-20k,1
41f013aa-c967-4edc-a899-4d6e21d6ffc6,BirdVox-DCASE-20k,1
41f18009-4b7e-4ae4-ae3f-a8d83cc1672d,BirdVox-DCASE-20k,0
41f58dea-1df0-4fac-a829-a4eedd503fd5,BirdVox-DCASE-20k,0
41f68ffd-66c2-45e1-aa3e-a8be82abdd3a,BirdVox-DCASE-20k,1
4205cb60-6bff-4d66-a643-a9c16bfaba85,BirdVox-DCASE-20k,1
4209edfd-891e-40b4-a89e-76da11e2b2bb,BirdVox-DCASE-20k,0
420a9279-422e-4a71-aa27-c488cb20344a,BirdVox-DCASE-20k,1
420aa5f2-967d-4972-aac2-ab5a095e1ae4,BirdVox-DCASE-20k,1
420adae5-724c-47fe-aca6-1e4fe9d5febd,BirdVox-DCASE-20k,0
420fa04e-08e4-4683-a870-4638d82d88ec,BirdVox-DCASE-20k,0
42154506-60cd-4c2a-a7bc-948674245151,BirdVox-DCASE-20k,1
421d53dc-968a-476c-ae15-f647c970fc6f,BirdVox-DCASE-20k,0
42201d93-9428-46ae-a8dd-4524ff4ce115,BirdVox-DCASE-20k,0
422032ca-a7e7-4ce3-a383-528e697aeaec,BirdVox-DCASE-20k,0
4223e398-9153-4ad9-ad32-0037720735cb,BirdVox-DCASE-20k,0
4224f465-55cc-4e0f-a937-7356d7cd6ba6,BirdVox-DCASE-20k,1
42295fea-689a-4388-a387-df682ae072b4,BirdVox-DCASE-20k,1
422b2736-6be2-4039-a95e-12e91754281c,BirdVox-DCASE-20k,1
422dbb51-b2f6-4642-a16b-3aed2fe7aaf9,BirdVox-DCASE-20k,0
422e809b-470b-408c-aaa5-b79fb8f68386,BirdVox-DCASE-20k,1
4230ec69-3ea3-4f74-a041-9c26abad39a3,BirdVox-DCASE-20k,1
4235af21-095d-46eb-a1f8-aef689a3a8fb,BirdVox-DCASE-20k,1
42375574-ead2-4ebd-a361-1afb5a55847e,BirdVox-DCASE-20k,1
423843aa-2a6e-484e-a702-c9e19d13200a,BirdVox-DCASE-20k,0
42384e8b-5d50-47af-abf0-1661e6141e5d,BirdVox-DCASE-20k,0
423e0e82-3435-4198-a5d1-b871f85a21d8,BirdVox-DCASE-20k,1
42422fc1-07f3-4581-a0bd-82880d20f6a7,BirdVox-DCASE-20k,1
42434ccf-1508-4436-a1ca-6afe524e7aa3,BirdVox-DCASE-20k,1
4243d8d3-8a2f-4aae-a98c-308741ad0366,BirdVox-DCASE-20k,0
4244acdf-139b-4a77-affc-8febc5656260,BirdVox-DCASE-20k,0
4248ee79-78d4-4521-ad96-b7ac3e9c3f1f,BirdVox-DCASE-20k,1
424ba75e-8c4a-4eff-ad51-3f7fe9aaa143,BirdVox-DCASE-20k,1
425143da-4036-4da6-a488-381accfa2518,BirdVox-DCASE-20k,0
42521bed-b151-4905-a4f7-36db5bf52273,BirdVox-DCASE-20k,0
425515e9-e5e6-4509-a4c8-078c7c3d0b2b,BirdVox-DCASE-20k,0
4256acc9-087f-45f1-a7da-23d487048dad,BirdVox-DCASE-20k,0
425d95c4-7714-49b4-a139-1d219d6081a3,BirdVox-DCASE-20k,1
425f8668-35cf-48b6-aa98-341961d5772a,BirdVox-DCASE-20k,1
42628bf7-492e-42ac-aba5-93e6ff5b75c8,BirdVox-DCASE-20k,1
42661c7d-b857-4466-ac78-1d1288fe21c1,BirdVox-DCASE-20k,0
4267a596-b334-4767-a24f-27e643e0d7eb,BirdVox-DCASE-20k,0
42682a09-d1b8-496f-a6e3-8a84586a41de,BirdVox-DCASE-20k,1
426ab232-6d28-43f8-a191-b4b6ea0277a1,BirdVox-DCASE-20k,1
4271399f-0a95-401a-a908-24a158f4885f,BirdVox-DCASE-20k,0
4271533b-165c-4946-ac60-7a19e9878a08,BirdVox-DCASE-20k,0
4274e83b-16e4-4eb0-af1a-48d882ff04d0,BirdVox-DCASE-20k,0
4274f1b1-4132-4e72-a7ab-a636cd1c18a3,BirdVox-DCASE-20k,0
4276729e-da7e-4a8c-af72-ac24482ce2b8,BirdVox-DCASE-20k,0
427a14a5-28fc-4596-a64f-f970c1c8e646,BirdVox-DCASE-20k,1
427a1a79-ff94-4284-af38-77c85701aa42,BirdVox-DCASE-20k,0
427b2b60-722c-483f-aca2-832a949ac2bb,BirdVox-DCASE-20k,0
427bd0e0-2809-4f3e-a791-3fd75ea0237c,BirdVox-DCASE-20k,1
428044dd-ed51-4f66-a762-da3a53d40038,BirdVox-DCASE-20k,0
4282b289-0c12-4b80-a8f8-de46d482421b,BirdVox-DCASE-20k,0
4285cbb8-aa7a-4a1d-a90c-16522c519da4,BirdVox-DCASE-20k,0
428bbcba-a533-4a57-a95b-d7530f4ae0ea,BirdVox-DCASE-20k,1
428ce314-3cad-497f-a55a-d19602b7f6d4,BirdVox-DCASE-20k,1
4290f646-a593-4780-a26f-6361afc69199,BirdVox-DCASE-20k,1
42913a60-4617-496a-a3ad-29513901bb44,BirdVox-DCASE-20k,1
4298a2fa-f5b9-4e5b-a338-c2e9a2370e85,BirdVox-DCASE-20k,0
4299ffd5-25e3-4a07-a6ef-c8ef8d470a9b,BirdVox-DCASE-20k,1
429f201a-cfc9-48fa-a2e5-23441cf0c142,BirdVox-DCASE-20k,1
42a4c680-3002-4bd0-a28d-4764dafc0f98,BirdVox-DCASE-20k,1
42a6a981-51e9-48bf-a2fa-b81e7bebee4f,BirdVox-DCASE-20k,0
42ab6372-aa66-4272-a1a0-79908d38e532,BirdVox-DCASE-20k,0
42aea4d7-ed1f-4f1c-a758-9170d4fe0d43,BirdVox-DCASE-20k,0
42b3dc05-ea53-4b52-aa0d-567e9867a17d,BirdVox-DCASE-20k,0
42b516ae-4cb5-4059-af29-35523dd43dd5,BirdVox-DCASE-20k,1
42c34218-93ef-49c2-a230-4153db2918bd,BirdVox-DCASE-20k,0
42c48204-ffdf-4000-a57a-bee79e71bad4,BirdVox-DCASE-20k,0
42c7b53e-7c28-4372-a68a-1c0c030583ee,BirdVox-DCASE-20k,1
42c887b0-3d5d-4259-a69d-b1688d8a0bdc,BirdVox-DCASE-20k,0
42cab71c-bd8e-46bc-a5dc-f45038194c1d,BirdVox-DCASE-20k,0
42cacf86-8f84-48f2-a2e6-2fe9513a9b66,BirdVox-DCASE-20k,0
42ce7048-8f78-49dd-aede-01b3f66b6065,BirdVox-DCASE-20k,1
42d08a77-ff8e-4c2e-aaa1-d8a69ab9bcf4,BirdVox-DCASE-20k,0
42d097f2-6169-424e-aa9c-11053b637b15,BirdVox-DCASE-20k,0
42d19550-2965-48a1-ae66-21a01c854611,BirdVox-DCASE-20k,0
42d3b3ad-f6ff-4fe2-ab3f-6950cb2a9706,BirdVox-DCASE-20k,0
42deddba-aa56-4a5a-a4bf-b571c2ec40d4,BirdVox-DCASE-20k,0
42e0ad3f-ca08-4088-a73e-836a5607afce,BirdVox-DCASE-20k,0
42e2e643-2dc0-423e-ac49-da7817ccc1b8,BirdVox-DCASE-20k,1
42e8a0a8-95a7-43df-a539-1dbfc7eb323b,BirdVox-DCASE-20k,0
42ead098-ade1-45fc-ac4b-1c91989173bd,BirdVox-DCASE-20k,1
42ed590b-395f-4311-a029-028501e6a368,BirdVox-DCASE-20k,0
42f3df4a-cba7-4de4-a41f-867decf46053,BirdVox-DCASE-20k,1
42f6a601-35fe-4649-ac8d-e83a0eeee6ca,BirdVox-DCASE-20k,1
42f96f34-7a23-4125-a3ca-eda4ea30abb4,BirdVox-DCASE-20k,1
42fa8484-fcdc-4127-ade0-6de8bb0d54b0,BirdVox-DCASE-20k,1
42fd8137-6efc-47b0-a778-21cd38836824,BirdVox-DCASE-20k,1
42fefe91-f3ac-4233-a3d5-c592491d194a,BirdVox-DCASE-20k,0
430379dc-daef-4f95-a68f-126b163e4f04,BirdVox-DCASE-20k,1
4303a6f9-487d-4136-a769-544c602e5919,BirdVox-DCASE-20k,1
43045639-6f88-4abe-aaa4-c938b684c1e2,BirdVox-DCASE-20k,0
430488bf-5a05-4edb-a382-a6d03b80c5bf,BirdVox-DCASE-20k,0
430afbb5-303e-4f88-adac-d86461e7da01,BirdVox-DCASE-20k,0
430f664c-1c9f-4760-a122-ba9f17affbab,BirdVox-DCASE-20k,1
4312ffed-c37a-488d-afcd-8d402a112919,BirdVox-DCASE-20k,1
4316a2ac-3f19-465d-a705-6869a45d3f76,BirdVox-DCASE-20k,0
4317cf82-15a0-4540-a259-5321edcf3d07,BirdVox-DCASE-20k,1
4317fc9d-8d66-4050-aeb5-59b64552b356,BirdVox-DCASE-20k,0
431e985c-9256-4ce2-aded-cf07725c8a79,BirdVox-DCASE-20k,0
431eab64-e1f9-4347-a777-137d440f7695,BirdVox-DCASE-20k,1
4321421f-b093-4011-ac7b-9b8dab65c736,BirdVox-DCASE-20k,0
43244f76-dc18-4230-ae2e-751fffd72571,BirdVox-DCASE-20k,0
43279dfb-d77f-45e4-a239-a5007421246f,BirdVox-DCASE-20k,1
432ea5c6-5e9f-4316-a760-cb23da774eb2,BirdVox-DCASE-20k,0
43339c55-d1f6-4e3d-ac21-1a5f53ffc122,BirdVox-DCASE-20k,0
43352adc-c319-4590-a83b-741a8b28912a,BirdVox-DCASE-20k,1
4335dc28-ace7-4d9f-aec1-7ecca5565677,BirdVox-DCASE-20k,1
433817fa-53bd-425c-a5c9-1e3759254658,BirdVox-DCASE-20k,1
433ce6fd-38b3-4490-a8aa-2d2864181617,BirdVox-DCASE-20k,0
434040f3-aa00-4e68-abe3-39d2937399f7,BirdVox-DCASE-20k,0
4341e276-e0c0-479d-ac08-6ca45c999286,BirdVox-DCASE-20k,1
4342072d-13df-4476-a4cd-1a7abbe2fff8,BirdVox-DCASE-20k,1
4344a785-2c1e-41ca-a8f4-d638c54036d9,BirdVox-DCASE-20k,0
4344adfd-64e0-43ac-a772-1817c2c9546f,BirdVox-DCASE-20k,0
43453d95-f13c-4e79-ab36-0cdecc7fe03b,BirdVox-DCASE-20k,0
4348298e-7419-4612-a157-345fcb9bace5,BirdVox-DCASE-20k,0
434aca54-026e-458a-a5c9-24d7bcbbedba,BirdVox-DCASE-20k,1
434b0a21-b877-4128-ae6e-aeb241ba1c41,BirdVox-DCASE-20k,1
434bcdf6-d9cc-4aa2-a691-629b1a522168,BirdVox-DCASE-20k,0
4351823b-aec9-4e34-a3b8-3fe668c6d78b,BirdVox-DCASE-20k,1
43519e1a-fa07-4a4d-ace7-0ee2ee86a502,BirdVox-DCASE-20k,0
43521e99-9661-4c2c-ad9f-cedaba19477c,BirdVox-DCASE-20k,1
43542b15-1863-401a-acde-9e9c1a5f3c81,BirdVox-DCASE-20k,0
43549c45-8044-4a2c-a402-4999219ab062,BirdVox-DCASE-20k,1
43550cb6-6db6-452c-aaa9-ac7bedecffd8,BirdVox-DCASE-20k,1
435664fa-64cb-4e1b-a0c2-a7b337bba9fe,BirdVox-DCASE-20k,0
4357826e-4dcf-4831-af09-8ca8fbe08349,BirdVox-DCASE-20k,0
43598d21-eaec-488b-a0ae-40c8bc14d80a,BirdVox-DCASE-20k,1
435a2a10-412c-438d-abd3-b7f1feacc798,BirdVox-DCASE-20k,0
435ea997-ee6c-43b4-aedb-0d79b5a47a1f,BirdVox-DCASE-20k,0
435ffd6c-3ae7-4c8a-ab3b-93cbf8b631b1,BirdVox-DCASE-20k,1
4361bb10-0b95-4317-a28a-fd457abebc87,BirdVox-DCASE-20k,0
43629bdc-e12b-4bd9-af18-f38dfe4c81b4,BirdVox-DCASE-20k,0
436ac122-e596-4f2f-a308-164499963cc9,BirdVox-DCASE-20k,0
